FIPS,County,State,Type,RE,Sex,AYA (15-39 years),Alcohol-associated,All Site,Bladder,Brain & ONS,Cervix,Cervix (21-65 years),Cervix (Early Stage),Cervix (Late Stage),Colon & Rectum,Colon & Rectum (45-75 years),Colon & Rectum (Early Stage),Colon & Rectum (Late Stage),"Corpus Uteri & Uterus, NOS",Esophagus,Female Breast,Female Breast (40-74 years),Female Breast (Early Stage),Female Breast (Late Stage),HPV-associated,Head and Neck,Kidney & Renal Pelvis,Leukemia,Liver & IBD,Lung & Bronchus,Lung & Bronchus (50-80 years),Lung & Bronchus (Early Stage),Lung & Bronchus (Late Stage),Melanoma of the Skin,Non-Hodgkin Lymphoma,Obesity-associated,Oral Cavity & Pharynx,Ovary,Pancreas,Pediatric (0-19 years),Prostate,Stomach,Thyroid,Tobacco-associated
49027,Millard County,Utah,Incidence,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49027,Millard County,Utah,Incidence,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49027,Millard County,Utah,Incidence,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49027,Millard County,Utah,Incidence,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49027,Millard County,Utah,Incidence,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49027,Millard County,Utah,Incidence,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49027,Millard County,Utah,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49027,Millard County,Utah,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49027,Millard County,Utah,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49027,Millard County,Utah,Incidence,Hispanic,All,,,464.5152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49027,Millard County,Utah,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49027,Millard County,Utah,Incidence,Hispanic,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49027,Millard County,Utah,Incidence,White NH,All,110.1395,107.2305,386.6613,,,,,,,35.495,,,,,,106.9605,203.5479,59.9694,,,,,,,,,,,27.8427,,153.003,,,,,128.6801,,,123.3589
49027,Millard County,Utah,Incidence,White NH,Female,,163.8943,372.1349,,,,,,,,,,,,,106.9605,203.5479,59.9694,,,,,,,,,,,,,226.1559,,,,,,,,131.2262
49027,Millard County,Utah,Incidence,White NH,Male,,53.2566,404.9101,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.3263,,,,,128.6801,,,117.2848
49029,Morgan County,Utah,Incidence,All,All,,79.6875,412.3322,,,,,,,,,,,,,71.0838,150.183,,,,32.6526,,,,,,,,44.4294,,142.9091,,,,,162.9582,,,135.7334
49029,Morgan County,Utah,Incidence,All,Female,,95.4497,334.8493,,,,,,,,,,,,,71.0838,150.183,,,,,,,,,,,,,,182.9406,,,,,,,,109.7971
49029,Morgan County,Utah,Incidence,All,Male,,66.6098,494.7659,,,,,,,,,,,,,,,,,,,,,,,,,,58.3863,,106.3835,,,,,162.9582,,,162.7285
49029,Morgan County,Utah,Incidence,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49029,Morgan County,Utah,Incidence,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49029,Morgan County,Utah,Incidence,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49029,Morgan County,Utah,Incidence,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49029,Morgan County,Utah,Incidence,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49029,Morgan County,Utah,Incidence,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49029,Morgan County,Utah,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49029,Morgan County,Utah,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49029,Morgan County,Utah,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49029,Morgan County,Utah,Incidence,Hispanic,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49029,Morgan County,Utah,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49029,Morgan County,Utah,Incidence,Hispanic,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49029,Morgan County,Utah,Incidence,White NH,All,,75.2342,406.5072,,,,,,,,,,,,,65.4045,,,,,33.7944,,,,,,,,45.7545,,136.5961,,,,,163.6817,,,131.2305
49029,Morgan County,Utah,Incidence,White NH,Female,,90.6017,335.2592,,,,,,,,,,,,,65.4045,,,,,,,,,,,,,,,181.2449,,,,,,,,113.1652
49029,Morgan County,Utah,Incidence,White NH,Male,,62.5207,483.2541,,,,,,,,,,,,,,,,,,,,,,,,,,60.1364,,95.711,,,,,163.6817,,,150.5245
49031,Piute County,Utah,Incidence,All,All,,,348.3383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.7855
49031,Piute County,Utah,Incidence,All,Female,,,301.219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49031,Piute County,Utah,Incidence,All,Male,,,435.8032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49031,Piute County,Utah,Incidence,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49031,Piute County,Utah,Incidence,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49031,Piute County,Utah,Incidence,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49031,Piute County,Utah,Incidence,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49031,Piute County,Utah,Incidence,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49031,Piute County,Utah,Incidence,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49031,Piute County,Utah,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49031,Piute County,Utah,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49031,Piute County,Utah,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49031,Piute County,Utah,Incidence,Hispanic,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49031,Piute County,Utah,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49031,Piute County,Utah,Incidence,Hispanic,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49031,Piute County,Utah,Incidence,White NH,All,,,374.1637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.602
49031,Piute County,Utah,Incidence,White NH,Female,,,297.8775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49031,Piute County,Utah,Incidence,White NH,Male,,,515.4703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49033,Rich County,Utah,Incidence,All,All,,123.8489,355.2494,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.6982,,,,,,,,135.6333
49033,Rich County,Utah,Incidence,All,Female,,,270.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49033,Rich County,Utah,Incidence,All,Male,,,439.6765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49033,Rich County,Utah,Incidence,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49033,Rich County,Utah,Incidence,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49033,Rich County,Utah,Incidence,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49033,Rich County,Utah,Incidence,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49033,Rich County,Utah,Incidence,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49033,Rich County,Utah,Incidence,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49033,Rich County,Utah,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49033,Rich County,Utah,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49033,Rich County,Utah,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49033,Rich County,Utah,Incidence,Hispanic,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49033,Rich County,Utah,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49033,Rich County,Utah,Incidence,Hispanic,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49033,Rich County,Utah,Incidence,White NH,All,,136.6089,368.3021,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.7987,,,,,,,,148.4167
49033,Rich County,Utah,Incidence,White NH,Female,,,291.6668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49033,Rich County,Utah,Incidence,White NH,Male,,,443.2653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49035,Salt Lake County,Utah,Incidence,All,All,82.1921,113.4883,405.5178,15.5187,7.1198,6.7183,10.0216,3.084,3.2541,28.3029,56.9426,8.6523,18.0279,28.3586,3.6299,125.7244,248.8306,82.1999,41.7286,9.211,27.2469,14.9769,14.7379,7.7363,26.9852,83.446,7.0184,18.873,38.432,18.4338,156.9798,9.1463,10.0869,11.9696,19.4947,106.23,5.3009,15.4205,131.583
49035,Salt Lake County,Utah,Incidence,All,Female,104.3103,162.2106,393.3294,6.132,6.562,6.7183,10.0216,3.084,3.2541,25.6885,51.552,8.2326,15.9304,28.3586,1.0588,125.7244,248.8306,82.1999,41.7286,11.4983,30.5247,10.5114,11.9152,5.0924,24.768,76.8463,6.7224,17.1156,32.0341,14.619,211.4105,5.4692,10.0869,8.9303,20.5298,,4.0384,23.3424,101.827
49035,Salt Lake County,Utah,Incidence,All,Male,61.2788,62.4678,432.0928,27.3144,7.8223,,,,,31.4287,62.4423,9.1064,20.5251,,6.5165,,,,,7.052,24.6969,20.1446,18.3725,10.7377,30.1271,91.638,7.5496,21.3165,47.4534,23.0929,99.2113,13.1304,,15.3916,18.4975,106.23,6.9167,7.733,167.9552
49035,Salt Lake County,Utah,Incidence,American Indian/Alaska Native NH,All,,72.6368,274.2721,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.9558,,,,,,,,101.9136
49035,Salt Lake County,Utah,Incidence,American Indian/Alaska Native NH,Female,,123.4314,243.8785,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.4988,,,,,,,,
49035,Salt Lake County,Utah,Incidence,American Indian/Alaska Native NH,Male,,,283.8739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49035,Salt Lake County,Utah,Incidence,Asian/Pacific Islander NH,All,74.7808,98.5169,297.9839,7.3733,4.8428,,,,,29.2054,71.1636,7.3077,20.405,40.4887,,97.0862,208.2771,55.3189,39.9287,4.9099,24.4296,7.7019,9.8907,10.9526,26.9849,87.1142,8.6217,18.3632,,16.1941,137.1639,7.4377,,7.8838,18.5927,50.7095,12.4294,13.6859,118.9708
49035,Salt Lake County,Utah,Incidence,Asian/Pacific Islander NH,Female,108.2786,127.6714,316.4202,,,,,,,22.1026,46.1019,,13.7167,40.4887,,97.0862,208.2771,55.3189,39.9287,,27.3215,,,,18.4239,67.2475,,12.3816,,13.4467,182.1818,,,,,,,20.3984,88.6286
49035,Salt Lake County,Utah,Incidence,Asian/Pacific Islander NH,Male,41.5801,65.6907,285.7757,,,,,,,37.1496,99.0714,,27.6497,,,,,,,,21.9196,,,18.2355,37.7686,109.3008,,25.9665,,19.5044,86.1933,,,,,50.7095,22.266,,156.956
49035,Salt Lake County,Utah,Incidence,Black NH,All,64.2329,113.5104,446.6903,,,,,,,42.0747,,,,,,84.3722,,,,,,20.2047,,,,,,,,,167.6327,,,,,187.2797,,,195.2529
49035,Salt Lake County,Utah,Incidence,Black NH,Female,92.5387,130.8048,340.7758,,,,,,,,,,,,,84.3722,,,,,,,,,,,,,,,163.8296,,,,,,,,140.877
49035,Salt Lake County,Utah,Incidence,Black NH,Male,,125.9068,594.567,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.9605,,,,,187.2797,,,273.9457
49035,Salt Lake County,Utah,Incidence,Hispanic,All,78.1581,129.304,410.4263,9.5149,6.2174,9.618,14.8105,4.9883,3.938,33.3104,67.519,11.6517,20.2754,29.3036,,120.9888,244.7782,73.2109,47.5398,8.9389,27.1015,19.4784,12.9177,25.1223,28.2267,81.3538,5.8112,21.3766,8.1608,23.736,186.5633,6.6287,13.1802,13.0872,21.2766,98.472,10.7051,16.8828,156.8735
49035,Salt Lake County,Utah,Incidence,Hispanic,Female,103.2177,176.6866,440.3042,6.2955,8.2776,9.618,14.8105,4.9883,3.938,33.559,60.1298,11.846,20.3498,29.3036,,120.9888,244.7782,73.2109,47.5398,13.0629,34.1327,14.1775,12.6816,19.9413,27.7721,89.5475,7.4174,19.2572,9.9139,22.8081,244.0073,,13.1802,13.3856,22.2666,,9.1924,28.2635,140.1111
49035,Salt Lake County,Utah,Incidence,Hispanic,Male,55.7902,80.9515,394.7274,13.9383,3.6636,,,,,32.7752,76.4666,11.5901,19.97,,,,,,,4.9907,21.1875,25.395,14.1681,31.7478,30.5024,73.6635,,25.3918,6.9173,24.8661,125.6182,9.5396,,12.2149,20.3101,98.472,12.8414,6.0355,179.8678
49035,Salt Lake County,Utah,Incidence,White NH,All,84.3192,112.6167,408.81,16.5704,7.5608,5.6717,8.2493,2.8157,2.517,27.5182,54.8386,8.2994,17.6902,27.0287,3.8583,128.0489,253.8431,85.2123,40.9537,9.2703,27.7111,14.5381,14.8396,5.6555,26.8026,83.0755,7.0037,18.6472,44.9263,18.0022,153.9303,9.5354,9.5762,11.8769,18.8637,107.0747,4.1833,15.6106,128.2027
49035,Salt Lake County,Utah,Incidence,White NH,Female,104.4205,162.5714,392.0677,6.2483,6.702,5.6717,8.2493,2.8157,2.517,24.5517,49.8663,7.5426,15.5059,27.0287,1.0364,128.0489,253.8431,85.2123,40.9537,10.9824,30.5838,10.2795,11.5275,3.7038,24.7708,75.985,6.6632,17.1638,37.6951,13.9593,208.4997,5.8261,9.5762,8.6155,19.7929,,3.1689,23.1032,97.5143
49035,Salt Lake County,Utah,Incidence,White NH,Male,65.0197,60.0238,439.5365,29.4391,8.6214,,,,,30.9606,59.7998,9.0734,20.2838,,7.0181,,,,,7.6424,25.4745,19.5457,18.9966,7.9502,29.6361,91.6164,7.5474,20.7069,54.9857,22.9457,95.811,13.5753,,15.6265,17.9696,107.0747,5.4291,8.2694,165.4592
49037,San Juan County,Utah,Incidence,All,All,83.6308,86.6557,346.9039,,,,,,,24.4058,,,,,,101.4395,238.637,61.7381,,,,,,,29.6813,84.9301,,,,,133.4201,,,,,83.9317,,,131.0604
49037,San Juan County,Utah,Incidence,All,Female,,133.9105,356.5295,,,,,,,,,,,,,101.4395,238.637,61.7381,,,,,,,,,,,,,184.581,,,,,,,,111.9709
49037,San Juan County,Utah,Incidence,All,Male,,,343.1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.9995,,,,,83.9317,,,156.8124
49037,San Juan County,Utah,Incidence,American Indian/Alaska Native NH,All,,80.1042,267.9434,,,,,,,,,,,,,111.8692,,,,,,,,,,,,,,,134.2372,,,,,,,,116.0513
49037,San Juan County,Utah,Incidence,American Indian/Alaska Native NH,Female,,124.4002,333.2202,,,,,,,,,,,,,111.8692,,,,,,,,,,,,,,,188.6801,,,,,,,,108.8281
49037,San Juan County,Utah,Incidence,American Indian/Alaska Native NH,Male,,,200.0517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.2733
49037,San Juan County,Utah,Incidence,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49037,San Juan County,Utah,Incidence,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49037,San Juan County,Utah,Incidence,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49037,San Juan County,Utah,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49037,San Juan County,Utah,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49037,San Juan County,Utah,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49037,San Juan County,Utah,Incidence,Hispanic,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49037,San Juan County,Utah,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49037,San Juan County,Utah,Incidence,Hispanic,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49037,San Juan County,Utah,Incidence,White NH,All,,96.7028,405.44,,,,,,,,,,,,,108.766,268.0075,,,,,,,,36.65,,,,,,136.243,,,,,109.8064,,,135.1427
49037,San Juan County,Utah,Incidence,White NH,Female,,157.707,374.6522,,,,,,,,,,,,,108.766,268.0075,,,,,,,,,,,,,,190.9596,,,,,,,,105.5186
49037,San Juan County,Utah,Incidence,White NH,Male,,,444.6255,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.3953,,,,,109.8064,,,172.0962
49039,Sanpete County,Utah,Incidence,All,All,89.8872,98.0457,385.1522,14.5345,,,,,,29.0406,63.0901,,18.2711,32.9025,,89.18,173.6698,53.6232,35.5567,13.3007,31.2022,15.4911,16.2572,,27.8133,97.3632,12.6985,12.7886,29.6456,19.2202,143.2014,11.715,,11.4314,,96.1178,,14.8102,135.4762
49039,Sanpete County,Utah,Incidence,All,Female,143.7807,131.9429,367.22,,,,,,,23.7666,,,,32.9025,,89.18,173.6698,53.6232,35.5567,,43.0249,,,,22.7704,,,,,,197.6012,,,,,,,28.8282,105.0623
49039,Sanpete County,Utah,Incidence,All,Male,,67.2521,419.1034,29.917,,,,,,34.3131,81.8462,,25.9102,,,,,,,,21.9809,23.9858,,,33.9876,114.1007,,,36.0136,21.5835,94.2289,,,,,96.1178,,,171.2166
49039,Sanpete County,Utah,Incidence,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49039,Sanpete County,Utah,Incidence,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49039,Sanpete County,Utah,Incidence,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49039,Sanpete County,Utah,Incidence,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49039,Sanpete County,Utah,Incidence,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49039,Sanpete County,Utah,Incidence,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49039,Sanpete County,Utah,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49039,Sanpete County,Utah,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49039,Sanpete County,Utah,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49039,Sanpete County,Utah,Incidence,Hispanic,All,,,435.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49039,Sanpete County,Utah,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49039,Sanpete County,Utah,Incidence,Hispanic,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49039,Sanpete County,Utah,Incidence,White NH,All,97.305,98.343,389.7105,15.0905,,,,,,29.6143,63.1213,,19.7639,33.4424,,89.9084,176.941,54.8936,35.0148,14.5471,28.522,15.8669,16.6596,,28.7867,100.5472,13.4672,12.8312,30.9793,19.3302,143.6631,,,11.4767,,92.9331,,13.1071,137.9528
49039,Sanpete County,Utah,Incidence,White NH,Female,138.8163,132.2549,366.71,,,,,,,,,,,33.4424,,89.9084,176.941,54.8936,35.0148,,39.2224,,,,22.9295,,,,,,194.1425,,,,,,,,106.5099
49039,Sanpete County,Utah,Incidence,White NH,Male,,66.0869,424.4249,30.9544,,,,,,36.8716,88.9639,,28.236,,,,,,,,,24.2003,,,35.8286,120.873,,,38.5706,,96.1965,,,,,92.9331,,,174.2609
49041,Sevier County,Utah,Incidence,All,All,97.251,102.9553,406.2298,18.7264,12.764,,,,,30.725,65.5812,,20.3067,,,87.4613,157.2076,62.9526,24.5087,,26.3379,21.645,12.8833,13.0194,25.5836,78.3862,,19.3172,34.6134,17.12,156.9198,,,12.455,,108.2476,,14.9052,147.9672
49041,Sevier County,Utah,Incidence,All,Female,112.7954,126.7087,332.327,,,,,,,25.1618,,,,,,87.4613,157.2076,62.9526,24.5087,,31.0614,,,,,,,,29.5021,,185.1823,,,,,,,,102.8155
49041,Sevier County,Utah,Incidence,All,Male,,77.8006,485.3268,28.7356,,,,,,36.3282,,,28.3671,,,,,,,,,32.0386,,,31.8671,,,,40.0456,27.5313,128.0504,,,,,108.2476,,,193.9306
49041,Sevier County,Utah,Incidence,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49041,Sevier County,Utah,Incidence,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49041,Sevier County,Utah,Incidence,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49041,Sevier County,Utah,Incidence,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49041,Sevier County,Utah,Incidence,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49041,Sevier County,Utah,Incidence,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49041,Sevier County,Utah,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49041,Sevier County,Utah,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49041,Sevier County,Utah,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49041,Sevier County,Utah,Incidence,Hispanic,All,,,760.2999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49041,Sevier County,Utah,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49041,Sevier County,Utah,Incidence,Hispanic,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49041,Sevier County,Utah,Incidence,White NH,All,98.6713,97.6712,392.205,18.6955,13.479,,,,,28.4939,63.8156,,19.9993,,,89.2772,157.1463,63.432,25.8451,,26.3924,20.5308,12.8676,,26.0379,79.1624,,19.4983,34.3376,17.2046,149.2453,,,,,101.3074,,15.2319,139.7598
49041,Sevier County,Utah,Incidence,White NH,Female,123.0355,125.6719,324.6027,,,,,,,,,,,,,89.2772,157.1463,63.432,25.8451,,31.5995,,,,,,,,29.2921,,179.7714,,,,,,,,97.9656
49041,Sevier County,Utah,Incidence,White NH,Male,,69.1779,464.777,28.086,,,,,,35.6882,,,27.3901,,,,,,,,,30.8476,,,31.7067,,,,39.6994,,119.3265,,,,,101.3074,,,182.2432
49043,Summit County,Utah,Incidence,All,All,108.942,118.9951,469.3169,18.1811,,,,,,25.524,46.8507,10.3634,14.0129,21.167,,150.9914,272.4265,108.7004,40.8423,9.9111,37.5045,12.224,26.1655,,24.577,58.3849,,17.3131,66.9444,25.4754,154.6863,15.0318,,11.6872,39.4936,132.4548,,18.3341,124.0356
49043,Summit County,Utah,Incidence,All,Female,163.3903,196.2126,457.1783,,,,,,,33.565,46.4488,,16.9729,21.167,,150.9914,272.4265,108.7004,40.8423,,36.088,,23.4043,,27.1024,53.0965,,16.8622,62.0931,15.0843,231.8384,,,,,,,23.7565,105.3488
49043,Summit County,Utah,Incidence,All,Male,58.0599,47.7962,483.0694,30.2065,,,,,,17.8955,46.6613,,11.567,,,,,,,,40.5119,13.795,28.7142,,21.5052,62.2245,,17.6636,71.3575,37.0996,81.5187,20.5017,,13.3508,,132.4548,,13.3686,141.5945
49043,Summit County,Utah,Incidence,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49043,Summit County,Utah,Incidence,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49043,Summit County,Utah,Incidence,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49043,Summit County,Utah,Incidence,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49043,Summit County,Utah,Incidence,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49043,Summit County,Utah,Incidence,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49043,Summit County,Utah,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49043,Summit County,Utah,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49043,Summit County,Utah,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49043,Summit County,Utah,Incidence,Hispanic,All,,168.9022,460.0792,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.6589,,,,,,,,194.4525
