"FIPS","County","State","Type","RE","Sex","All.Site","Bladder","Brain...ONS","Cervix","Colon...Rectum","Corpus.Uteri...Uterus..NOS","Esophagus","Female.Breast","Kidney...Renal.Pelvis","Leukemia","Liver...IBD","Lung...Bronchus","Melanoma.of.the.Skin","Non.Hodgkin.Lymphoma","Oral.Cavity...Pharynx","Ovary","Pancreas","Prostate","Stomach","Thyroid"
16061,"Lewis County","Idaho","Mortality","Black NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16061,"Lewis County","Idaho","Mortality","Black NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16061,"Lewis County","Idaho","Mortality","Black NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16061,"Lewis County","Idaho","Mortality","Hispanic","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16061,"Lewis County","Idaho","Mortality","Hispanic","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16061,"Lewis County","Idaho","Mortality","Hispanic","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16061,"Lewis County","Idaho","Mortality","White NH","All",164.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16061,"Lewis County","Idaho","Mortality","White NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16061,"Lewis County","Idaho","Mortality","White NH","Male",266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16063,"Lincoln County","Idaho","Mortality","All","All",161.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16063,"Lincoln County","Idaho","Mortality","All","Female",183.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16063,"Lincoln County","Idaho","Mortality","All","Male",139.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16063,"Lincoln County","Idaho","Mortality","American Indian/Alaska Native NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16063,"Lincoln County","Idaho","Mortality","American Indian/Alaska Native NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16063,"Lincoln County","Idaho","Mortality","American Indian/Alaska Native NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16063,"Lincoln County","Idaho","Mortality","Asian/Pacific Islander NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16063,"Lincoln County","Idaho","Mortality","Asian/Pacific Islander NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16063,"Lincoln County","Idaho","Mortality","Asian/Pacific Islander NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16063,"Lincoln County","Idaho","Mortality","Black NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16063,"Lincoln County","Idaho","Mortality","Black NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16063,"Lincoln County","Idaho","Mortality","Black NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16063,"Lincoln County","Idaho","Mortality","Hispanic","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16063,"Lincoln County","Idaho","Mortality","Hispanic","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16063,"Lincoln County","Idaho","Mortality","Hispanic","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16063,"Lincoln County","Idaho","Mortality","White NH","All",175.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16063,"Lincoln County","Idaho","Mortality","White NH","Female",194.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16063,"Lincoln County","Idaho","Mortality","White NH","Male",156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16065,"Madison County","Idaho","Mortality","All","All",99.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16065,"Madison County","Idaho","Mortality","All","Female",81.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16065,"Madison County","Idaho","Mortality","All","Male",122.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16065,"Madison County","Idaho","Mortality","American Indian/Alaska Native NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16065,"Madison County","Idaho","Mortality","American Indian/Alaska Native NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16065,"Madison County","Idaho","Mortality","American Indian/Alaska Native NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16065,"Madison County","Idaho","Mortality","Asian/Pacific Islander NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16065,"Madison County","Idaho","Mortality","Asian/Pacific Islander NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16065,"Madison County","Idaho","Mortality","Asian/Pacific Islander NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16065,"Madison County","Idaho","Mortality","Black NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16065,"Madison County","Idaho","Mortality","Black NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16065,"Madison County","Idaho","Mortality","Black NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16065,"Madison County","Idaho","Mortality","Hispanic","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16065,"Madison County","Idaho","Mortality","Hispanic","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16065,"Madison County","Idaho","Mortality","Hispanic","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16065,"Madison County","Idaho","Mortality","White NH","All",103.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16065,"Madison County","Idaho","Mortality","White NH","Female",82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16065,"Madison County","Idaho","Mortality","White NH","Male",131.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16067,"Minidoka County","Idaho","Mortality","All","All",139.5,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,14.4,NA,NA,NA,NA,12.4,NA,NA,NA
16067,"Minidoka County","Idaho","Mortality","All","Female",112.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16067,"Minidoka County","Idaho","Mortality","All","Male",175.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16067,"Minidoka County","Idaho","Mortality","American Indian/Alaska Native NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16067,"Minidoka County","Idaho","Mortality","American Indian/Alaska Native NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16067,"Minidoka County","Idaho","Mortality","American Indian/Alaska Native NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16067,"Minidoka County","Idaho","Mortality","Asian/Pacific Islander NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16067,"Minidoka County","Idaho","Mortality","Asian/Pacific Islander NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16067,"Minidoka County","Idaho","Mortality","Asian/Pacific Islander NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16067,"Minidoka County","Idaho","Mortality","Black NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16067,"Minidoka County","Idaho","Mortality","Black NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16067,"Minidoka County","Idaho","Mortality","Black NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16067,"Minidoka County","Idaho","Mortality","Hispanic","All",89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16067,"Minidoka County","Idaho","Mortality","Hispanic","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16067,"Minidoka County","Idaho","Mortality","Hispanic","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16067,"Minidoka County","Idaho","Mortality","White NH","All",149.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8,NA,NA,NA,NA,NA,NA,NA,NA
16067,"Minidoka County","Idaho","Mortality","White NH","Female",130.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16067,"Minidoka County","Idaho","Mortality","White NH","Male",175.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16069,"Nez Perce County","Idaho","Mortality","All","All",151.2,6,5.3,NA,14.1,NA,NA,NA,NA,6.6,5.9,32.2,NA,7.8,NA,NA,12.2,NA,NA,NA
16069,"Nez Perce County","Idaho","Mortality","All","Female",129.6,NA,NA,NA,15.3,NA,NA,13.4,NA,NA,NA,31.5,NA,NA,NA,NA,12.2,NA,NA,NA
16069,"Nez Perce County","Idaho","Mortality","All","Male",179.6,NA,NA,NA,12.2,NA,NA,NA,NA,NA,NA,33.5,NA,NA,NA,NA,12.1,22.8,NA,NA
16069,"Nez Perce County","Idaho","Mortality","American Indian/Alaska Native NH","All",194.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16069,"Nez Perce County","Idaho","Mortality","American Indian/Alaska Native NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16069,"Nez Perce County","Idaho","Mortality","American Indian/Alaska Native NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16069,"Nez Perce County","Idaho","Mortality","Asian/Pacific Islander NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16069,"Nez Perce County","Idaho","Mortality","Asian/Pacific Islander NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16069,"Nez Perce County","Idaho","Mortality","Asian/Pacific Islander NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16069,"Nez Perce County","Idaho","Mortality","Black NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16069,"Nez Perce County","Idaho","Mortality","Black NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16069,"Nez Perce County","Idaho","Mortality","Black NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16069,"Nez Perce County","Idaho","Mortality","Hispanic","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16069,"Nez Perce County","Idaho","Mortality","Hispanic","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16069,"Nez Perce County","Idaho","Mortality","Hispanic","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16069,"Nez Perce County","Idaho","Mortality","White NH","All",152.8,6.1,5.8,NA,13.6,NA,NA,NA,NA,6.8,6.1,33.2,NA,8,NA,NA,12.8,NA,NA,NA
16069,"Nez Perce County","Idaho","Mortality","White NH","Female",130,NA,NA,NA,14.9,NA,NA,12.3,NA,NA,NA,31.7,NA,NA,NA,NA,12.5,NA,NA,NA
16069,"Nez Perce County","Idaho","Mortality","White NH","Male",182.2,NA,NA,NA,11.6,NA,NA,NA,NA,NA,NA,35.4,NA,NA,NA,NA,12.9,21.8,NA,NA
16071,"Oneida County","Idaho","Mortality","All","All",110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16071,"Oneida County","Idaho","Mortality","All","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16071,"Oneida County","Idaho","Mortality","All","Male",161.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16071,"Oneida County","Idaho","Mortality","American Indian/Alaska Native NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16071,"Oneida County","Idaho","Mortality","American Indian/Alaska Native NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16071,"Oneida County","Idaho","Mortality","American Indian/Alaska Native NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16071,"Oneida County","Idaho","Mortality","Asian/Pacific Islander NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16071,"Oneida County","Idaho","Mortality","Asian/Pacific Islander NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16071,"Oneida County","Idaho","Mortality","Asian/Pacific Islander NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16071,"Oneida County","Idaho","Mortality","Black NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16071,"Oneida County","Idaho","Mortality","Black NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16071,"Oneida County","Idaho","Mortality","Black NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16071,"Oneida County","Idaho","Mortality","Hispanic","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16071,"Oneida County","Idaho","Mortality","Hispanic","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16071,"Oneida County","Idaho","Mortality","Hispanic","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16071,"Oneida County","Idaho","Mortality","White NH","All",110.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16071,"Oneida County","Idaho","Mortality","White NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16071,"Oneida County","Idaho","Mortality","White NH","Male",160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16073,"Owyhee County","Idaho","Mortality","All","All",150.9,NA,NA,NA,20.7,NA,NA,NA,NA,NA,NA,24.1,NA,NA,NA,NA,21.7,NA,NA,NA
16073,"Owyhee County","Idaho","Mortality","All","Female",125.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16073,"Owyhee County","Idaho","Mortality","All","Male",175.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16073,"Owyhee County","Idaho","Mortality","American Indian/Alaska Native NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16073,"Owyhee County","Idaho","Mortality","American Indian/Alaska Native NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16073,"Owyhee County","Idaho","Mortality","American Indian/Alaska Native NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16073,"Owyhee County","Idaho","Mortality","Asian/Pacific Islander NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16073,"Owyhee County","Idaho","Mortality","Asian/Pacific Islander NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16073,"Owyhee County","Idaho","Mortality","Asian/Pacific Islander NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16073,"Owyhee County","Idaho","Mortality","Black NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16073,"Owyhee County","Idaho","Mortality","Black NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16073,"Owyhee County","Idaho","Mortality","Black NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16073,"Owyhee County","Idaho","Mortality","Hispanic","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16073,"Owyhee County","Idaho","Mortality","Hispanic","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16073,"Owyhee County","Idaho","Mortality","Hispanic","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16073,"Owyhee County","Idaho","Mortality","White NH","All",165.4,NA,NA,NA,23.4,NA,NA,NA,NA,NA,NA,28.2,NA,NA,NA,NA,25.9,NA,NA,NA
16073,"Owyhee County","Idaho","Mortality","White NH","Female",135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16073,"Owyhee County","Idaho","Mortality","White NH","Male",195.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16075,"Payette County","Idaho","Mortality","All","All",162.7,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,41.5,NA,NA,NA,NA,NA,NA,NA,NA
16075,"Payette County","Idaho","Mortality","All","Female",146,NA,NA,NA,NA,NA,NA,31.9,NA,NA,NA,41.2,NA,NA,NA,NA,NA,NA,NA,NA
16075,"Payette County","Idaho","Mortality","All","Male",182.2,NA,NA,NA,18.6,NA,NA,NA,NA,NA,NA,42.6,NA,NA,NA,NA,NA,25.6,NA,NA
16075,"Payette County","Idaho","Mortality","American Indian/Alaska Native NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16075,"Payette County","Idaho","Mortality","American Indian/Alaska Native NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16075,"Payette County","Idaho","Mortality","American Indian/Alaska Native NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16075,"Payette County","Idaho","Mortality","Asian/Pacific Islander NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16075,"Payette County","Idaho","Mortality","Asian/Pacific Islander NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16075,"Payette County","Idaho","Mortality","Asian/Pacific Islander NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16075,"Payette County","Idaho","Mortality","Black NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16075,"Payette County","Idaho","Mortality","Black NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16075,"Payette County","Idaho","Mortality","Black NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16075,"Payette County","Idaho","Mortality","Hispanic","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16075,"Payette County","Idaho","Mortality","Hispanic","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16075,"Payette County","Idaho","Mortality","Hispanic","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16075,"Payette County","Idaho","Mortality","White NH","All",171.8,NA,NA,NA,17.1,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
16075,"Payette County","Idaho","Mortality","White NH","Female",151.9,NA,NA,NA,NA,NA,NA,35.1,NA,NA,NA,43.8,NA,NA,NA,NA,NA,NA,NA,NA
16075,"Payette County","Idaho","Mortality","White NH","Male",195.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.2,NA,NA,NA,NA,NA,28.1,NA,NA
16077,"Power County","Idaho","Mortality","All","All",130.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16077,"Power County","Idaho","Mortality","All","Female",125.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16077,"Power County","Idaho","Mortality","All","Male",144.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16077,"Power County","Idaho","Mortality","American Indian/Alaska Native NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16077,"Power County","Idaho","Mortality","American Indian/Alaska Native NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16077,"Power County","Idaho","Mortality","American Indian/Alaska Native NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16077,"Power County","Idaho","Mortality","Asian/Pacific Islander NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16077,"Power County","Idaho","Mortality","Asian/Pacific Islander NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16077,"Power County","Idaho","Mortality","Asian/Pacific Islander NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16077,"Power County","Idaho","Mortality","Black NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16077,"Power County","Idaho","Mortality","Black NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16077,"Power County","Idaho","Mortality","Black NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16077,"Power County","Idaho","Mortality","Hispanic","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16077,"Power County","Idaho","Mortality","Hispanic","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16077,"Power County","Idaho","Mortality","Hispanic","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16077,"Power County","Idaho","Mortality","White NH","All",137.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16077,"Power County","Idaho","Mortality","White NH","Female",128.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
