cat,GEOID,Tract,County,State,measure,value,RE,Sex,def,fmt,source,lbl
Environment,32003002706,Census Tract 27.06,Clark County,Nevada,Cable_B_download,1000.0,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1000.0
Environment,32003002707,Census Tract 27.07,Clark County,Nevada,Cable_B_download,1174.581863693253,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1174.6
Environment,32003002708,Census Tract 27.08,Clark County,Nevada,Cable_B_download,1284.428391239537,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1284.4
Environment,32003002808,Census Tract 28.08,Clark County,Nevada,Cable_B_download,2000.0,,,Cable Download Speed for Business,int,"FCC, DEC 2023",2000.0
Environment,32003002810,Census Tract 28.10,Clark County,Nevada,Cable_B_download,2000.0,,,Cable Download Speed for Business,int,"FCC, DEC 2023",2000.0
Environment,32003002811,Census Tract 28.11,Clark County,Nevada,Cable_B_download,1833.8887334333904,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1833.9
Environment,32003002814,Census Tract 28.14,Clark County,Nevada,Cable_B_download,1819.8472028259264,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1819.8
Environment,32003002821,Census Tract 28.21,Clark County,Nevada,Cable_B_download,2000.0,,,Cable Download Speed for Business,int,"FCC, DEC 2023",2000.0
Environment,32003002822,Census Tract 28.22,Clark County,Nevada,Cable_B_download,2000.0,,,Cable Download Speed for Business,int,"FCC, DEC 2023",2000.0
Environment,32003002823,Census Tract 28.23,Clark County,Nevada,Cable_B_download,2000.0,,,Cable Download Speed for Business,int,"FCC, DEC 2023",2000.0
Environment,32003002824,Census Tract 28.24,Clark County,Nevada,Cable_B_download,2000.0,,,Cable Download Speed for Business,int,"FCC, DEC 2023",2000.0
Environment,32003002825,Census Tract 28.25,Clark County,Nevada,Cable_B_download,2000.0,,,Cable Download Speed for Business,int,"FCC, DEC 2023",2000.0
Environment,32003002826,Census Tract 28.26,Clark County,Nevada,Cable_B_download,1073.0095804426826,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1073.0
Environment,32003002827,Census Tract 28.27,Clark County,Nevada,Cable_B_download,2000.0,,,Cable Download Speed for Business,int,"FCC, DEC 2023",2000.0
Environment,32003002828,Census Tract 28.28,Clark County,Nevada,Cable_B_download,1937.5,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1937.5
Environment,32003002829,Census Tract 28.29,Clark County,Nevada,Cable_B_download,1712.8133704735376,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1712.8
Environment,32003002830,Census Tract 28.30,Clark County,Nevada,Cable_B_download,1053.4238981379362,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1053.4
Environment,32003002831,Census Tract 28.31,Clark County,Nevada,Cable_B_download,1235.2941176470588,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1235.3
Environment,32003002833,Census Tract 28.33,Clark County,Nevada,Cable_B_download,1075.9737755495564,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1076.0
Environment,32003002834,Census Tract 28.34,Clark County,Nevada,Cable_B_download,1936.3653735906744,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1936.4
Environment,32003002835,Census Tract 28.35,Clark County,Nevada,Cable_B_download,2000.0,,,Cable Download Speed for Business,int,"FCC, DEC 2023",2000.0
Environment,32003002836,Census Tract 28.36,Clark County,Nevada,Cable_B_download,524.609375,,,Cable Download Speed for Business,int,"FCC, DEC 2023",524.6
Environment,32003002837,Census Tract 28.37,Clark County,Nevada,Cable_B_download,740.8407901401317,,,Cable Download Speed for Business,int,"FCC, DEC 2023",740.8
Environment,32003002838,Census Tract 28.38,Clark County,Nevada,Cable_B_download,1599.781500364166,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1599.8
Environment,32003002841,Census Tract 28.41,Clark County,Nevada,Cable_B_download,1759.8040283070222,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1759.8
Environment,32003002842,Census Tract 28.42,Clark County,Nevada,Cable_B_download,1340.7023262705586,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1340.7
Environment,32003002844,Census Tract 28.44,Clark County,Nevada,Cable_B_download,1767.7215189873418,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1767.7
Environment,32003002845,Census Tract 28.45,Clark County,Nevada,Cable_B_download,2000.0,,,Cable Download Speed for Business,int,"FCC, DEC 2023",2000.0
Environment,32003002846,Census Tract 28.46,Clark County,Nevada,Cable_B_download,1582.46288209607,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1582.5
Environment,32003002847,Census Tract 28.47,Clark County,Nevada,Cable_B_download,1947.579198036876,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1947.6
Environment,32003002848,Census Tract 28.48,Clark County,Nevada,Cable_B_download,1339.3955603102434,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1339.4
Environment,32003002849,Census Tract 28.49,Clark County,Nevada,Cable_B_download,1950.0,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1950.0
Environment,32003002850,Census Tract 28.50,Clark County,Nevada,Cable_B_download,1917.4768089053805,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1917.5
Environment,32003002851,Census Tract 28.51,Clark County,Nevada,Cable_B_download,2000.0,,,Cable Download Speed for Business,int,"FCC, DEC 2023",2000.0
Environment,32003002852,Census Tract 28.52,Clark County,Nevada,Cable_B_download,2000.0,,,Cable Download Speed for Business,int,"FCC, DEC 2023",2000.0
Environment,32003002853,Census Tract 28.53,Clark County,Nevada,Cable_B_download,2000.0,,,Cable Download Speed for Business,int,"FCC, DEC 2023",2000.0
Environment,32003002901,Census Tract 29.01,Clark County,Nevada,Cable_B_download,1700.0,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1700.0
Environment,32003002902,Census Tract 29.02,Clark County,Nevada,Cable_B_download,1812.5,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1812.5
Environment,32003002905,Census Tract 29.05,Clark County,Nevada,Cable_B_download,1189.420952464288,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1189.4
Environment,32003002915,Census Tract 29.15,Clark County,Nevada,Cable_B_download,1153.8301777434312,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1153.8
Environment,32003002916,Census Tract 29.16,Clark County,Nevada,Cable_B_download,1360.4348301368866,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1360.4
Environment,32003002919,Census Tract 29.19,Clark County,Nevada,Cable_B_download,1710.5083520719563,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1710.5
Environment,32003002935,Census Tract 29.35,Clark County,Nevada,Cable_B_download,1763.4310134310135,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1763.4
Environment,32003002936,Census Tract 29.36,Clark County,Nevada,Cable_B_download,1647.8730493696894,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1647.9
Environment,32003002937,Census Tract 29.37,Clark County,Nevada,Cable_B_download,961.1198531340152,,,Cable Download Speed for Business,int,"FCC, DEC 2023",961.1
Environment,32003002938,Census Tract 29.38,Clark County,Nevada,Cable_B_download,1297.6190476190477,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1297.6
Environment,32003002939,Census Tract 29.39,Clark County,Nevada,Cable_B_download,1098.6652236652235,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1098.7
Environment,32003002940,Census Tract 29.40,Clark County,Nevada,Cable_B_download,2000.0,,,Cable Download Speed for Business,int,"FCC, DEC 2023",2000.0
Environment,32003002941,Census Tract 29.41,Clark County,Nevada,Cable_B_download,1263.4846720993403,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1263.5
Environment,32003002942,Census Tract 29.42,Clark County,Nevada,Cable_B_download,875.6046613896218,,,Cable Download Speed for Business,int,"FCC, DEC 2023",875.6
Environment,32003002944,Census Tract 29.44,Clark County,Nevada,Cable_B_download,1721.7021276595744,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1721.7
Environment,32003002946,Census Tract 29.46,Clark County,Nevada,Cable_B_download,1181.8946081241163,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1181.9
Environment,32003002947,Census Tract 29.47,Clark County,Nevada,Cable_B_download,1230.0632911392406,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1230.1
Environment,32003002948,Census Tract 29.48,Clark County,Nevada,Cable_B_download,1417.833659589419,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1417.8
Environment,32003002949,Census Tract 29.49,Clark County,Nevada,Cable_B_download,1748.6553402202685,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1748.7
Environment,32003002950,Census Tract 29.50,Clark County,Nevada,Cable_B_download,1791.859419697589,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1791.9
Environment,32003002952,Census Tract 29.52,Clark County,Nevada,Cable_B_download,1436.8005943636197,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1436.8
Environment,32003002953,Census Tract 29.53,Clark County,Nevada,Cable_B_download,327.22143864598024,,,Cable Download Speed for Business,int,"FCC, DEC 2023",327.2
Environment,32003002954,Census Tract 29.54,Clark County,Nevada,Cable_B_download,1177.342463824558,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1177.3
Environment,32003002956,Census Tract 29.56,Clark County,Nevada,Cable_B_download,1730.9426673715695,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1730.9
Environment,32003002957,Census Tract 29.57,Clark County,Nevada,Cable_B_download,1000.0,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1000.0
Environment,32003002958,Census Tract 29.58,Clark County,Nevada,Cable_B_download,1411.4559357380087,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1411.5
Environment,32003002961,Census Tract 29.61,Clark County,Nevada,Cable_B_download,1831.142857142857,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1831.1
Environment,32003002962,Census Tract 29.62,Clark County,Nevada,Cable_B_download,1608.459869848156,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1608.5
Environment,32003002964,Census Tract 29.64,Clark County,Nevada,Cable_B_download,1950.7809887747792,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1950.8
Environment,32003002965,Census Tract 29.65,Clark County,Nevada,Cable_B_download,1005.30252626061,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1005.3
Environment,32003002966,Census Tract 29.66,Clark County,Nevada,Cable_B_download,1800.9043360582284,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1800.9
Environment,32003002967,Census Tract 29.67,Clark County,Nevada,Cable_B_download,1779.0257445734478,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1779.0
Environment,32003002968,Census Tract 29.68,Clark County,Nevada,Cable_B_download,1796.4366944655042,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1796.4
Environment,32003002969,Census Tract 29.69,Clark County,Nevada,Cable_B_download,1237.2187161343786,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1237.2
Environment,32003002970,Census Tract 29.70,Clark County,Nevada,Cable_B_download,1744.7495961227787,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1744.7
Environment,32003002974,Census Tract 29.74,Clark County,Nevada,Cable_B_download,1771.0145786636533,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1771.0
Environment,32003002975,Census Tract 29.75,Clark County,Nevada,Cable_B_download,1986.17871279871,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1986.2
Environment,32003002976,Census Tract 29.76,Clark County,Nevada,Cable_B_download,1607.71744595274,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1607.7
Environment,32003002977,Census Tract 29.77,Clark County,Nevada,Cable_B_download,1784.8889194580097,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1784.9
Environment,32003002978,Census Tract 29.78,Clark County,Nevada,Cable_B_download,1288.135593220339,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1288.1
Environment,32003002979,Census Tract 29.79,Clark County,Nevada,Cable_B_download,1591.5492957746478,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1591.5
Environment,32003002980,Census Tract 29.80,Clark County,Nevada,Cable_B_download,1318.46886011074,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1318.5
Environment,32003002981,Census Tract 29.81,Clark County,Nevada,Cable_B_download,1877.4384579656291,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1877.4
Environment,32003002982,Census Tract 29.82,Clark County,Nevada,Cable_B_download,1121.7187156769423,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1121.7
Environment,32003002983,Census Tract 29.83,Clark County,Nevada,Cable_B_download,1891.304347826087,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1891.3
Environment,32003002985,Census Tract 29.85,Clark County,Nevada,Cable_B_download,1716.4179104477612,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1716.4
Environment,32003002995,Census Tract 29.95,Clark County,Nevada,Cable_B_download,1989.3612411163112,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1989.4
Environment,32003002996,Census Tract 29.96,Clark County,Nevada,Cable_B_download,1874.183006535948,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1874.2
Environment,32003002997,Census Tract 29.97,Clark County,Nevada,Cable_B_download,1696.3499012553686,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1696.3
Environment,32003002998,Census Tract 29.98,Clark County,Nevada,Cable_B_download,1222.2222222222222,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1222.2
Environment,32003003001,Census Tract 30.01,Clark County,Nevada,Cable_B_download,872.2371338545922,,,Cable Download Speed for Business,int,"FCC, DEC 2023",872.2
Environment,32003003003,Census Tract 30.03,Clark County,Nevada,Cable_B_download,1669.55023658512,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1669.6
Environment,32003003004,Census Tract 30.04,Clark County,Nevada,Cable_B_download,1291.2099494097808,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1291.2
Environment,32003003005,Census Tract 30.05,Clark County,Nevada,Cable_B_download,702.3021963482403,,,Cable Download Speed for Business,int,"FCC, DEC 2023",702.3
Environment,32003003006,Census Tract 30.06,Clark County,Nevada,Cable_B_download,1359.1521054139216,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1359.2
Environment,32003003102,Census Tract 31.02,Clark County,Nevada,Cable_B_download,1000.0,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1000.0
Environment,32003003103,Census Tract 31.03,Clark County,Nevada,Cable_B_download,1000.0,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1000.0
Environment,32003003104,Census Tract 31.04,Clark County,Nevada,Cable_B_download,1000.0,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1000.0
Environment,32003003204,Census Tract 32.04,Clark County,Nevada,Cable_B_download,1725.3185082233033,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1725.3
Environment,32003003208,Census Tract 32.08,Clark County,Nevada,Cable_B_download,2000.0,,,Cable Download Speed for Business,int,"FCC, DEC 2023",2000.0
Environment,32003003210,Census Tract 32.10,Clark County,Nevada,Cable_B_download,667.9042904290429,,,Cable Download Speed for Business,int,"FCC, DEC 2023",667.9
Environment,32003003211,Census Tract 32.11,Clark County,Nevada,Cable_B_download,1421.3147410358563,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1421.3
Environment,32003003213,Census Tract 32.13,Clark County,Nevada,Cable_B_download,668.4647302904565,,,Cable Download Speed for Business,int,"FCC, DEC 2023",668.5
Environment,32003003214,Census Tract 32.14,Clark County,Nevada,Cable_B_download,1132.837528604119,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1132.8
Environment,32003003215,Census Tract 32.15,Clark County,Nevada,Cable_B_download,878.4517347179608,,,Cable Download Speed for Business,int,"FCC, DEC 2023",878.5
Environment,32003003218,Census Tract 32.18,Clark County,Nevada,Cable_B_download,776.6965484387857,,,Cable Download Speed for Business,int,"FCC, DEC 2023",776.7
Environment,32003003219,Census Tract 32.19,Clark County,Nevada,Cable_B_download,1249.7845958681698,,,Cable Download Speed for Business,int,"FCC, DEC 2023",1249.8
