cat,GEOID,Tract,County,State,measure,RE,Sex,def,fmt,source,lbl,technology,value
Sufficient Broadband,56037970903,Census Tract 9709.03,Sweetwater County,Wyoming,LBR_Fixed_Wireless_Speed_for_Residential,NA,NA,LBR Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,56037970904,Census Tract 9709.04,Sweetwater County,Wyoming,LBR_Fixed_Wireless_Speed_for_Residential,NA,NA,LBR Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,56037970905,Census Tract 9709.05,Sweetwater County,Wyoming,LBR_Fixed_Wireless_Speed_for_Residential,NA,NA,LBR Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,56037971000,Census Tract 9710.00,Sweetwater County,Wyoming,LBR_Fixed_Wireless_Speed_for_Residential,NA,NA,LBR Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,56037971100,Census Tract 9711.00,Sweetwater County,Wyoming,LBR_Fixed_Wireless_Speed_for_Residential,NA,NA,LBR Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,56037971200,Census Tract 9712.00,Sweetwater County,Wyoming,LBR_Fixed_Wireless_Speed_for_Residential,NA,NA,LBR Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,56037971600,Census Tract 9716.00,Sweetwater County,Wyoming,LBR_Fixed_Wireless_Speed_for_Residential,NA,NA,LBR Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,56039967601,Census Tract 9676.01,Teton County,Wyoming,LBR_Fixed_Wireless_Speed_for_Residential,NA,NA,LBR Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,56039967602,Census Tract 9676.02,Teton County,Wyoming,LBR_Fixed_Wireless_Speed_for_Residential,NA,NA,LBR Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,56039967701,Census Tract 9677.01,Teton County,Wyoming,LBR_Fixed_Wireless_Speed_for_Residential,NA,NA,LBR Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,56039967703,Census Tract 9677.03,Teton County,Wyoming,LBR_Fixed_Wireless_Speed_for_Residential,NA,NA,LBR Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,56039967704,Census Tract 9677.04,Teton County,Wyoming,LBR_Fixed_Wireless_Speed_for_Residential,NA,NA,LBR Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,56039967801,Census Tract 9678.01,Teton County,Wyoming,LBR_Fixed_Wireless_Speed_for_Residential,NA,NA,LBR Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,56039967802,Census Tract 9678.02,Teton County,Wyoming,LBR_Fixed_Wireless_Speed_for_Residential,NA,NA,LBR Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,56041975201,Census Tract 9752.01,Uinta County,Wyoming,LBR_Fixed_Wireless_Speed_for_Residential,NA,NA,LBR Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,56041975202,Census Tract 9752.02,Uinta County,Wyoming,LBR_Fixed_Wireless_Speed_for_Residential,NA,NA,LBR Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,56041975301,Census Tract 9753.01,Uinta County,Wyoming,LBR_Fixed_Wireless_Speed_for_Residential,NA,NA,LBR Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,56041975302,Census Tract 9753.02,Uinta County,Wyoming,LBR_Fixed_Wireless_Speed_for_Residential,NA,NA,LBR Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,56041975401,Census Tract 9754.01,Uinta County,Wyoming,LBR_Fixed_Wireless_Speed_for_Residential,NA,NA,LBR Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,56041975402,Census Tract 9754.02,Uinta County,Wyoming,LBR_Fixed_Wireless_Speed_for_Residential,NA,NA,LBR Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,56043000200,Census Tract 2.00,Washakie County,Wyoming,LBR_Fixed_Wireless_Speed_for_Residential,NA,NA,LBR Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,56043000301,Census Tract 3.01,Washakie County,Wyoming,LBR_Fixed_Wireless_Speed_for_Residential,NA,NA,LBR Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,56043000302,Census Tract 3.02,Washakie County,Wyoming,LBR_Fixed_Wireless_Speed_for_Residential,NA,NA,LBR Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,56045951100,Census Tract 9511.00,Weston County,Wyoming,LBR_Fixed_Wireless_Speed_for_Residential,NA,NA,LBR Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,56045951300,Census Tract 9513.00,Weston County,Wyoming,LBR_Fixed_Wireless_Speed_for_Residential,NA,NA,LBR Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16001000101,Census Tract 1.01,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,16001000102,Census Tract 1.02,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,16001000201,Census Tract 2.01,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,16001000202,Census Tract 2.02,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16001000302,Census Tract 3.02,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16001000303,Census Tract 3.03,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16001000305,Census Tract 3.05,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16001000306,Census Tract 3.06,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16001000401,Census Tract 4.01,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16001000402,Census Tract 4.02,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16001000501,Census Tract 5.01,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16001000502,Census Tract 5.02,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16001000601,Census Tract 6.01,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16001000602,Census Tract 6.02,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,16001000701,Census Tract 7.01,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,16001000703,Census Tract 7.03,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,16001000704,Census Tract 7.04,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,16001000803,Census Tract 8.03,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,16001000805,Census Tract 8.05,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,16001000806,Census Tract 8.06,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,16001000807,Census Tract 8.07,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,16001000808,Census Tract 8.08,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,16001000809,Census Tract 8.09,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,16001000810,Census Tract 8.10,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,16001000901,Census Tract 9.01,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,16001000902,Census Tract 9.02,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,16001001001,Census Tract 10.01,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,16001001002,Census Tract 10.02,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,16001001003,Census Tract 10.03,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,16001001100,Census Tract 11.00,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16001001201,Census Tract 12.01,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16001001203,Census Tract 12.03,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16001001204,Census Tract 12.04,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16001001401,Census Tract 14.01,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,16001001402,Census Tract 14.02,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,16001001500,Census Tract 15.00,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,16001001600,Census Tract 16.00,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,16001001701,Census Tract 17.01,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,16001001702,Census Tract 17.02,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,16001001800,Census Tract 18.00,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,16001001900,Census Tract 19.00,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16001002000,Census Tract 20.00,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,16001002100,Census Tract 21.00,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,16001002223,Census Tract 22.23,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,16001002225,Census Tract 22.25,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,16001002226,Census Tract 22.26,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,16001002227,Census Tract 22.27,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,16001002228,Census Tract 22.28,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,16001002229,Census Tract 22.29,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,16001002230,Census Tract 22.30,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,16001002231,Census Tract 22.31,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,16001002313,Census Tract 23.13,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16001002314,Census Tract 23.14,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16001002315,Census Tract 23.15,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16001002316,Census Tract 23.16,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16001002317,Census Tract 23.17,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16001002318,Census Tract 23.18,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16001002319,Census Tract 23.19,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16001002412,Census Tract 24.12,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16001002414,Census Tract 24.14,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,16001002415,Census Tract 24.15,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,16001002416,Census Tract 24.16,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16001002417,Census Tract 24.17,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16001002418,Census Tract 24.18,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,16001002419,Census Tract 24.19,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16001010101,Census Tract 101.01,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,16001010102,Census Tract 101.02,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16001010224,Census Tract 102.24,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16001010226,Census Tract 102.26,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16001010227,Census Tract 102.27,Ada County,Idaho,Licensed_Fixed_Wireless_Speed_for_Residential,NA,NA,Licensed Fixed Wireless Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
